SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
MLS Listing,,Mobile/Manufactured Home,1660 Whittier Ave Spc 29 #29,Costa Mesa,CA,92627,220000,2,1.0,Island View,720,104033,1969,60,306,,Active,,,https://www.redfin.com/CA/Costa-Mesa/1660-Whittier-Ave-92627/unit-29/home/112728586,CRMLS,PW26059854,N,Y,33.6345975,-117.9395112
MLS Listing,,Townhouse,3351 Via Lido,Newport Beach,CA,92663,4695000,3,3.5,N8 - West Newport - Lido,2491,52114,2019,60,1885,559,Active,,,https://www.redfin.com/CA/Newport-Beach/3351-Via-Lido-92663/home/169488629,CRMLS,OC26048068,N,Y,33.6171064,-117.9278536
MLS Listing,,Condo/Co-op,401 Seaward Rd #2,Corona Del Mar,CA,92625,2395000,3,2.5,Villa Del Este (VLDE),1898,43575,1991,61,1262,679,Active,,,https://www.redfin.com/CA/Corona-del-Mar/401-Seaward-Rd-92625/unit-2/home/5613221,CRMLS,LG26059302,N,Y,33.5932485,-117.8649587
MLS Listing,,Single Family Residential,2302 Fairhill,Newport Beach,CA,92660,4995000,5,5.0,Upper Newport Bay (UBNB),3983,7272,2026,61,1254,,Active,,,https://www.redfin.com/CA/Newport-Beach/2302-Fairhill-Dr-92660/home/3566316,CRMLS,OC26059225,N,Y,33.6479791,-117.8956586
MLS Listing,,Condo/Co-op,519-1/2 Narcissus Ave,Corona Del Mar,CA,92625,3125000,2,2.5,Corona del Mar North of PCH (CNHW),1272,3485,2026,61,2457,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/519-Narcissus-Ave-92625/home/4732464,CRMLS,OC26059383,N,Y,33.5970354,-117.8678423
MLS Listing,,Single Family Residential,111 Via Koron,Newport Beach,CA,92663,5995000,3,3.5,Lido Island (LIDO),2675,2640,1965,61,2241,175,Active,,,https://www.redfin.com/CA/Newport-Beach/111-Via-Koron-92663/home/4572736,CRMLS,OC26050055,N,Y,33.6117884,-117.9190216
MLS Listing,,Single Family Residential,2 Coral Rdg,Newport Coast,CA,92657,62000000,7,13.0,Crystal Cove,20133,31769,2014,61,3080,1515,Active,,,https://www.redfin.com/CA/Newport-Coast/2-Coral-Rdg-92657/home/7202943,TheMLS,26665545,N,Y,33.5827686,-117.8259348
MLS Listing,,Condo/Co-op,4251 Uptown Newport Dr #2,Newport Beach,CA,92660,2850000,3,2.5,Other (OTHR),2326,,2023,61,1225,1997,Active,,,https://www.redfin.com/CA/Newport-Beach/4251-Uptown-Newport-Dr-92660/unit-2/home/196671932,CRMLS,OC26058860,N,Y,33.6616322,-117.8604439
MLS Listing,,Single Family Residential,1231 Dolphin,Corona Del Mar,CA,92625,21995000,4,6.0,Irvine Terrace (IRVT),6232,14480,2014,61,3529,60,Active,,,https://www.redfin.com/CA/Corona-del-Mar/1231-Dolphin-Ter-92625/home/3252529,CRMLS,NP26047341,N,Y,33.6103102,-117.88745
MLS Listing,,Mobile/Manufactured Home,209 Tremont Dr,Newport Beach,CA,92660,639000,3,2.0,Bayside Village,1025,,2018,62,623,,Active,,,https://www.redfin.com/CA/Newport-Beach/209-Tremont-Dr-92660/home/5787834,CRMLS,NP26056032,N,Y,33.6173447,-117.9000317
MLS Listing,,Single Family Residential,204 David Dr,Newport Beach,CA,92663,2800000,5,4.0,Not Applicable,2025,2614,1975,62,1383,,Active,,,https://www.redfin.com/CA/Newport-Beach/204-David-Dr-92663/home/3229371,GPSMLS,219144934,N,Y,33.6296506,-117.9541052
MLS Listing,,Condo/Co-op,612 Begonia Unit 1/2,Corona Del Mar,CA,92625,3295000,2,2.5,Corona del Mar South of PCH (CDMS),1231,3540,2026,62,2677,,Active,,,https://www.redfin.com/CA/Corona-Del-Mar/612-Begonia-Ave-92625/unit-1-2/home/200956923,CRMLS,PW26026154,N,Y,33.6032469,-117.8752884
MLS Listing,,Condo/Co-op,612 Begonia,Corona Del Mar,CA,92625,4895000,3,3.5,Corona del Mar South of PCH (CDMS),1769,3540,2026,62,2767,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/612-Begonia-Ave-92625/home/4729030,CRMLS,PW26025195,N,Y,33.6032469,-117.8752884
MLS Listing,,Single Family Residential,1700 Port Margate,Newport Beach,CA,92660,6395000,5,3.5,Harbor View Homes (HVHM),5272,10660,1968,63,1213,115,Active,,,https://www.redfin.com/CA/Newport-Beach/1700-Port-Margate-Pl-92660/home/4717121,CRMLS,NP26054425,N,Y,33.6261495,-117.8606035
MLS Listing,,Condo/Co-op,140 Villa Pt,Newport Beach,CA,92660,1095000,1,1.0,Villa Point (VILP),792,,1990,63,1383,661,Active,,,https://www.redfin.com/CA/Newport-Beach/140-Villa-Point-Dr-92660/home/5723647,CRMLS,NP26055355,N,Y,33.613469,-117.888746
MLS Listing,,Single Family Residential,8 Cherry Hills Ln,Newport Beach,CA,92660,17495000,5,7.5,Big Canyon Custom (BCCS),6854,8820,2026,63,2553,235,Active,,,https://www.redfin.com/CA/Newport-Beach/8-Cherry-Hills-Ln-92660/home/4651515,CRMLS,NP26057283,N,Y,33.6256852,-117.8668797
MLS Listing,,Single Family Residential,19 Ebb Tide Cir,Newport Beach,CA,92663,1800000,2,3.0,Newport Heights,1843,204482,2017,63,977,180,Active,,,https://www.redfin.com/CA/Newport-Beach/19-Ebb-Tide-Cir-92663/home/173442058,TheMLS,26664585,N,Y,33.631103,-117.9312397
MLS Listing,,Condo/Co-op,128 Villa Pt,Newport Beach,CA,92660,1175000,1,1.0,Villa Point (VILP),908,390415,1991,64,1294,660,Active,,,https://www.redfin.com/CA/Newport-Beach/128-Villa-Point-Dr-92660/home/5723619,CRMLS,NP26053554,N,Y,33.613469,-117.888746
MLS Listing,,Single Family Residential,20 Pelican Pt,Newport Coast,CA,92657,8895000,3,4.0,Pelican Point (NCPP),4324,11715,1997,64,2057,836,Active,,,https://www.redfin.com/CA/Newport-Coast/20-Pelican-Point-Dr-92657/home/4749022,CRMLS,OC26051509,N,Y,33.5856803,-117.8575025
MLS Listing,,Single Family Residential,122 E Bay Ave,Newport Beach,CA,92661,2350000,2,1.0,Balboa Peninsula (Residential) (BALP),928,1860,1925,64,2532,,Active,,,https://www.redfin.com/CA/Newport-Beach/122-E-Bay-Ave-92661/home/3238120,CRMLS,NP26056313,N,Y,33.6044453,-117.904784
MLS Listing,,Single Family Residential,1508 E Balboa Blvd,Newport Beach,CA,92661,6995000,4,5.5,Balboa Peninsula Point (BLPP),3316,2700,2015,66,2109,,Active,,,https://www.redfin.com/CA/Newport-Beach/1508-E-Balboa-Blvd-92661/home/3239967,CRMLS,LG26032469,N,Y,33.5992443,-117.8901521
MLS Listing,,Multi-Family (2-4 Unit),306 Marguerite,Corona Del Mar,CA,92625,4795000,4,3.0,Corona del Mar South of PCH (CDMS),2225,3485,1950,67,2155,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/306-Marguerite-Ave-92625/home/3255678,CRMLS,NP26054437,N,Y,33.5950524,-117.8718442
MLS Listing,,Mobile/Manufactured Home,53 Saratoga,Newport Beach,CA,92660,795000,2,2.0,Bayside Village (BAYV),1325,,1962,68,600,,Active,,,https://www.redfin.com/CA/Newport-Beach/53-Saratoga-92660/home/45377012,CRMLS,NP26053023,N,Y,33.6178558,-117.9011888
MLS Listing,,Single Family Residential,302 Orchid Ave,Corona Del Mar,CA,92625,7499000,4,4.5,Corona del Mar South of PCH (CDMS),3042,3540,2017,68,2465,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/302-Orchid-Ave-92625/home/3256055,CRMLS,NP26053246,N,Y,33.5932698,-117.8696205
MLS Listing,,Single Family Residential,7 Sailview,Newport Coast,CA,92657,49998000,7,9.0,Pelican Hill (NCPH),10700,20000,2024,68,4673,1094,Active,,,https://www.redfin.com/CA/Newport-Coast/7-Sailview-92657/home/4746803,CRMLS,OC26052988,N,Y,33.6008551,-117.8485201
MLS Listing,,Single Family Residential,2800 Ocean Blvd,Corona Del Mar,CA,92625,16195000,4,3.5,Corona del Mar South of PCH (CDMS),4770,6240,1987,68,3395,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/2800-Ocean-Blvd-92625/home/3254424,CRMLS,NP25272402,N,Y,33.596133,-117.8772606
MLS Listing,,Single Family Residential,2217 Laurel Pl,Newport Beach,CA,92663,6250000,4,4.5,Newport Heights (NEWH),3761,7342,2013,68,1662,,Active,,,https://www.redfin.com/CA/Newport-Beach/2217-Laurel-Pl-92663/home/4589869,CRMLS,NP26041468,N,Y,33.6251958,-117.9129966
MLS Listing,,Single Family Residential,404 Clubhouse,Newport Beach,CA,92663,3450000,6,5.0,Lido Peninsula (LIPN),3309,2660,1930,68,1043,,Active,,,https://www.redfin.com/CA/Newport-Beach/404-Clubhouse-Ave-92663/home/4571263,CRMLS,OC26051063,N,Y,33.6169156,-117.9310351
MLS Listing,,Single Family Residential,6 Mystique,Newport Coast,CA,92657,65000000,6,9.0,Crystal Cove,11095,17868,2013,68,5858,1500,Active,,,https://www.redfin.com/CA/Newport-Coast/6-Mystique-92657/home/5957668,TheMLS,26663021,N,Y,33.5784413,-117.831833
MLS Listing,,Single Family Residential,1 Cypress Point Ln,Newport Beach,CA,92660,18995000,6,7.0,Big Canyon Custom (BCCS),7973,13800,1979,68,2382,512,Active,,,https://www.redfin.com/CA/Newport-Beach/1-Cypress-Point-Ln-92660/home/4649956,CRMLS,NP26051911,N,Y,33.6202466,-117.866582
MLS Listing,,Single Family Residential,2212 Cliff Dr,Newport Beach,CA,92663,11300000,5,5.5,Newport Heights (NEWH),4534,5625,2025,68,2492,,Active,,,https://www.redfin.com/CA/Newport-Beach/2212-Cliff-Dr-92663/home/3243145,CRMLS,NP26052410,N,Y,33.6196598,-117.918257
MLS Listing,,Condo/Co-op,240 Nice Ln #102,Newport Beach,CA,92663,1050000,2,1.5,Villa Balboa (VBAL),1136,31542,1979,68,924,833,Active,,,https://www.redfin.com/CA/Newport-Beach/240-Nice-Ln-92663/unit-102/home/5263534,CRMLS,NP26048840,N,Y,33.624542,-117.934105
MLS Listing,,Townhouse,20 Sidra,Newport Coast,CA,92657,7750000,4,4.5,Seascape (CCSC),3889,33749,2002,69,1993,1255,Active,,,https://www.redfin.com/CA/Newport-Coast/20-Sidra-Cv-92657/home/5887675,CRMLS,NP26053055,N,Y,33.571401,-117.833438
MLS Listing,,Condo/Co-op,310 Fernando St #303,Newport Beach,CA,92661,1490000,1,2.0,Newport Bay Towers (NBYT),962,37407,1963,69,1549,674,Active,,,https://www.redfin.com/CA/Newport-Beach/310-Fernando-St-92661/unit-303/home/5369808,CRMLS,NP26052640,N,Y,33.6045443,-117.9023799
MLS Listing,,Single Family Residential,536 Via Lido Nord,Newport Beach,CA,92663,12995000,4,3.5,Lido Island (LIDO),2956,2700,1973,69,4396,150,Active,,,https://www.redfin.com/CA/Newport-Beach/536-Via-Lido-Nord-92663/home/4572910,CRMLS,NP26051165,N,Y,33.6131571,-117.9161423
MLS Listing,,Multi-Family (2-4 Unit),203 8th,Newport Beach,CA,92661,3695000,5,3.0,NP - Balboa Peninsula,2446,2178,1965,69,1511,,Active,,,https://www.redfin.com/CA/Newport-Beach/203-8th-St-92661/home/3236613,CRMLS,NP26045960,N,Y,33.6049515,-117.9107156
MLS Listing,,Single Family Residential,1415 Sea Ridge Dr,Newport Beach,CA,92660,3520000,3,2.5,Harbor Cove Promenade (HCPM),2460,5354,1996,70,1431,572,Active,,,https://www.redfin.com/CA/Newport-Beach/1415-Sea-Ridge-Dr-92660/home/4647230,CRMLS,NP26050370,N,Y,33.6215213,-117.8847748
MLS Listing,,Single Family Residential,23 Skyridge,Newport Coast,CA,92657,13850000,5,5.5,Pelican Crest (NCPC),7800,22486,2002,71,1776,1017,Active,,,https://www.redfin.com/CA/Newport-Coast/23-Skyridge-92657/home/4747769,CRMLS,OC26034503,N,Y,33.5949243,-117.8389299
MLS Listing,,Single Family Residential,5119 River Ave,Newport Beach,CA,92663,4500000,5,4.0,N/A,2934,2762,1963,73,1534,,Active,,,https://www.redfin.com/CA/Newport-Beach/5119-River-Ave-92663/home/4583517,GPSMLS,219144387,N,Y,33.6233441,-117.942837
MLS Listing,,Multi-Family (2-4 Unit),106 31st St,Newport Beach,CA,92663,4495000,5,3.0,West Newport Beach (WSNB),2353,2178,1932,73,1910,,Active,,,https://www.redfin.com/CA/Newport-Beach/106-31st-St-92663/home/3233649,CRMLS,LG26049369,N,Y,33.6136129,-117.9328417
MLS Listing,,Single Family Residential,306 Alvarado Pl,Newport Beach,CA,92661,2845000,3,2.0,Balboa Island - Main Island (BALM),1033,1742,1912,73,2754,,Active,,,https://www.redfin.com/CA/Newport-Beach/306-Alvarado-Pl-92661/home/3238816,CRMLS,PW26049798,N,Y,33.6044709,-117.903974
MLS Listing,,Single Family Residential,3150 Breakers,Corona Del Mar,CA,92625,9995000,4,5.0,Corona del Mar South of PCH (CDMS),4801,7425,1969,74,2082,83,Active,,,https://www.redfin.com/CA/Corona-del-Mar/3150-Breakers-Dr-92625/home/3255785,CRMLS,NP26031673,N,Y,33.5939188,-117.8745323
MLS Listing,,Single Family Residential,4512 Roxbury Rd,Corona Del Mar,CA,92625,13975000,4,6.0,Cameo Shores (CSHO),6855,12728,2015,74,2039,175,Active,,,https://www.redfin.com/CA/Corona-del-Mar/4512-Roxbury-Rd-92625/home/4748255,CRMLS,NP26047289,N,Y,33.5898586,-117.8615836
MLS Listing,,Mobile/Manufactured Home,7 Saratoga,Newport Beach,CA,92660,1049000,3,2.0,Bayside Village (BAYV),1152,554945,2008,75,911,,Active,,,https://www.redfin.com/CA/Newport-Beach/7-Saratoga-92660/home/21936461,CRMLS,OC26047508,N,Y,33.6176883,-117.9013638
MLS Listing,,Single Family Residential,15 Vernon,Newport Coast,CA,92657,5500000,5,3.5,Rivage (NRRV),3974,6167,2000,75,1384,455,Active,,,https://www.redfin.com/CA/Newport-Coast/15-Vernon-92657/home/4737415,CRMLS,OC26047581,N,Y,33.6166519,-117.8371653
MLS Listing,,Single Family Residential,1324 E Balboa,Newport Beach,CA,92661,29750000,5,5.5,Balboa Peninsula Point (BLPP),5453,7424,2017,75,5456,,Active,,,https://www.redfin.com/CA/Newport-Beach/1324-E-Balboa-Blvd-92661/home/3239907,CRMLS,NP26044577,N,Y,33.5993663,-117.8918725
MLS Listing,,Single Family Residential,2304 Cliff,Newport Beach,CA,92663,16295000,5,6.5,Newport Heights (NEWH),5165,5625,2023,75,3155,,Active,,,https://www.redfin.com/CA/Newport-Beach/2304-Cliff-Dr-92663/home/3242974,CRMLS,OC26047282,N,Y,33.6200847,-117.9188549
MLS Listing,,Single Family Residential,20171 Bayview Ave,Newport Beach,CA,92660,3895000,4,3.0,Santa Ana Heights Commercial (SAHC),3104,8100,2023,76,1255,,Active,,,https://www.redfin.com/CA/Newport-Beach/20171-Bayview-Ave-92660/home/4631267,CRMLS,OC26047015,N,Y,33.6557295,-117.8714174
MLS Listing,,Single Family Residential,215 Opal,Newport Beach,CA,92662,3595000,3,4.0,Balboa Island - Main Island (BALM),2226,2550,1980,76,1615,,Active,,,https://www.redfin.com/CA/Newport-Beach/215-Opal-Ave-92662/home/3247715,CRMLS,NP26044010,N,Y,33.6070379,-117.8964663
MLS Listing,,Single Family Residential,20301 SW Cypress St,Newport Beach,CA,92660,7400000,5,5.0,Back Bay Custom Homes (BBCS),5463,19800,1995,76,1355,,Active,,,https://www.redfin.com/CA/Newport-Beach/20301-SW-Cypress-St-92660/home/4639078,CRMLS,NP26045505,N,Y,33.6562812,-117.8758698
MLS Listing,,Single Family Residential,1207 N Bay Front,Newport Beach,CA,92662,7500000,2,2.0,Balboa Island - Main Island (BALM),992,2550,1932,76,7560,,Active,,,https://www.redfin.com/CA/Newport-Beach/1207-N-Bay-Front-92662/home/3249492,CRMLS,NP26045210,N,Y,33.6084874,-117.8908596
MLS Listing,,Single Family Residential,1 San Martin Way,Corona Del Mar,CA,92625,7849000,4,2.5,Spyglass Hill (SPYH),2716,13050,1973,80,2890,197,Active,,,https://www.redfin.com/CA/Corona-del-Mar/1-San-Martin-Way-92625/home/4733545,CRMLS,NP26038445,N,Y,33.6095493,-117.8479801
MLS Listing,,Single Family Residential,44 Drakes Bay Dr,Corona Del Mar,CA,92625,7250000,5,5.5,Spyglass Hill Custom (SPYC),4423,12805,2009,80,1639,228,Active,,,https://www.redfin.com/CA/Corona-del-Mar/44-Drakes-Bay-Dr-92625/home/4733873,CRMLS,OC26010469,N,Y,33.6108054,-117.8426797
MLS Listing,,Condo/Co-op,18 Hillsdale,Newport Beach,CA,92660,2998000,4,3.5,Belcourt Terrace (BLTR),3476,99221,1984,80,862,1099,Active,,,https://www.redfin.com/CA/Newport-Beach/18-Hillsdale-Dr-92660/home/200123185,CRMLS,OC26040199,N,Y,33.636259,-117.8652687
MLS Listing,,Single Family Residential,625 Saint James Rd,Newport Beach,CA,92663,10695000,5,5.5,Cliffhaven (CLIF),5222,8866,2021,80,2048,,Active,,,https://www.redfin.com/CA/Newport-Beach/625-Saint-James-Rd-92663/home/3246647,CRMLS,NP26043584,N,Y,33.6212006,-117.910334
MLS Listing,,Single Family Residential,327 62nd St,Newport Beach,CA,92663,2690000,3,2.0,Newport Shores (NEWS),1477,2520,1960,80,1821,58,Active,,,https://www.redfin.com/CA/Newport-Beach/327-62nd-St-92663/home/3232238,CRMLS,NP26042960,N,Y,33.6284368,-117.9478955
MLS Listing,,Single Family Residential,121 41st St,Newport Beach,CA,92663,8100000,4,5.0,West Newport Beach (WSNB),3248,2550,2017,81,2494,,Active,,,https://www.redfin.com/CA/Newport-Beach/121-41st-St-92663/home/112722919,CRMLS,OC26041191,N,Y,33.6191948,-117.9371827
MLS Listing,,Single Family Residential,320 Heliotrope Ave,Corona Del Mar,CA,92625,5195000,4,3.5,Corona del Mar South of PCH (CDMS),3100,3540,2006,81,1676,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/320-Heliotrope-Ave-92625/home/17474008,CRMLS,OC26038961,N,Y,33.5975046,-117.8744709
MLS Listing,,Single Family Residential,3407 W Oceanfront,Newport Beach,CA,92663,12500000,3,3.0,West Newport Beach (WSNB),2741,2625,2023,81,4560,,Active,,,https://www.redfin.com/CA/Newport-Beach/3407-W-Oceanfront-92663/home/4576586,CRMLS,NP26042194,N,Y,33.6155248,-117.9347092
MLS Listing,,Single Family Residential,21 Lochmoor,Newport Beach,CA,92660,9995000,5,7.5,Big Canyon Custom (BCCS),6293,9500,1972,81,1588,680,Active,,,https://www.redfin.com/CA/Newport-Beach/21-Lochmoor-Ln-92660/home/4649853,CRMLS,OC26033636,N,Y,33.6209823,-117.8682739
MLS Listing,,Single Family Residential,24 Timor Sea,Newport Coast,CA,92657,19998000,4,4.0,Watermark (CCWM),5738,15371,2001,82,3485,945,Active,,,https://www.redfin.com/CA/Newport-Coast/24-Timor-Sea-92657/home/5767890,CRMLS,OC26035207,N,Y,33.5768124,-117.8359482
MLS Listing,,Single Family Residential,17 Water Prt,Newport Coast,CA,92657,14000000,4,4.5,Other (OTHR),4653,17678,2017,82,3009,945,Active,,,https://www.redfin.com/CA/Newport-Coast/17-Water-Prt-92657/home/7219481,CRMLS,OC26041839,N,Y,33.582947,-117.8210782
MLS Listing,,Single Family Residential,44 Balboa,Newport Beach,CA,92663,8995000,5,6.5,Balboa Coves (BLCV),3773,4014,2016,82,2384,354,Active,,,https://www.redfin.com/CA/Newport-Beach/44-Balboa-Cvs-92663/home/4569698,CRMLS,OC26017040,N,Y,33.6206033,-117.9325113
MLS Listing,,Single Family Residential,7 Oakmont Ln,Newport Beach,CA,92660,13250000,5,6.0,Big Canyon Custom (BCCS),6466,14170,2020,82,2049,712,Active,,,https://www.redfin.com/CA/Newport-Beach/7-Oakmont-Ln-92660/home/4649876,CRMLS,NP26040041,N,Y,33.6223844,-117.867503
MLS Listing,,Single Family Residential,4 Inverness Ln,Newport Beach,CA,92660,16999000,5,8.0,Big Canyon Custom (BCCS),7000,28000,1985,82,2428,680,Active,,,https://www.redfin.com/CA/Newport-Beach/4-Inverness-Ln-92660/home/4651436,CRMLS,NP26041510,N,Y,33.6242194,-117.8709811
MLS Listing,,Condo/Co-op,25 Lucerne St,Newport Beach,CA,92660,3000000,3,2.5,Harbor Ridge Crest (HRCR),2446,325131,1978,83,1226,1420,Active,,,https://www.redfin.com/CA/Newport-Beach/25-Lucerne-92660/home/179479765,CRMLS,NP26032813,N,Y,33.6123962,-117.8444807
MLS Listing,,Single Family Residential,600 Via Lido Nord,Newport Beach,CA,92663,16995000,3,2.5,Lido Island (LIDO),3846,3600,1981,83,4419,150,Active,,,https://www.redfin.com/CA/Newport-Beach/600-Via-Lido-Nord-92663/home/4573026,CRMLS,OC26040464,N,Y,33.6129219,-117.9156359
MLS Listing,,Single Family Residential,2601 Bayshore Dr,Newport Beach,CA,92663,11995000,4,4.5,Bayshores (BSHR),3672,4000,1998,83,3267,215,Active,,,https://www.redfin.com/CA/Newport-Beach/2601-Bayshore-Dr-92663/home/3245708,CRMLS,NP26015410,N,Y,33.613576,-117.9099495
MLS Listing,,Single Family Residential,2712 W Oceanfront,Newport Beach,CA,92663,7850000,3,3.0,West Newport Beach (WSNB),1976,1875,1988,83,3973,,Active,,,https://www.redfin.com/CA/Newport-Beach/2712-W-Oceanfront-92663/home/3234657,CRMLS,OC26037964,N,Y,33.611845,-117.931567
MLS Listing,,Single Family Residential,304 S Bay Front,Newport Beach,CA,92662,14950000,3,4.5,Balboa Island - Main Island (BALM),2569,2666,2018,83,5819,,Active,,,https://www.redfin.com/CA/Newport-Beach/304-S-Bay-Front-92662/home/3247497,CRMLS,NP26022965,N,Y,33.6063751,-117.8990717
MLS Listing,,Single Family Residential,304 Marigold,Corona Del Mar,CA,92625,7695000,5,4.5,Corona del Mar South of PCH (CDMS),4008,5310,1992,83,1920,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/304-Marigold-Ave-92625/home/3255832,CRMLS,NP26040512,N,Y,33.5944096,-117.8710644
MLS Listing,,Single Family Residential,214 Abalone Ave,Newport Beach,CA,92662,5995000,4,4.5,Balboa Island - Little Island (BALL),2760,2614,1972,87,2172,,Active,,,https://www.redfin.com/CA/Newport-Beach/214-Abalone-Ave-92662/home/3251420,CRMLS,LG26025367,N,Y,33.6063998,-117.8879649
MLS Listing,,Single Family Residential,4 Geneve,Newport Beach,CA,92660,16800000,5,6.5,Harbor Ridge Custom (HRCS),8000,7000,2025,88,2100,365,Active,,,https://www.redfin.com/CA/Newport-Beach/4-Geneve-92660/home/4734010,CRMLS,OC26036352,N,Y,33.6152508,-117.8462243
MLS Listing,,Single Family Residential,17 Muir Bch,Corona Del Mar,CA,92625,15900000,4,5.5,Spyglass Hill Custom (SPYC),7087,13550,2006,88,2244,228,Active,,,https://www.redfin.com/CA/Corona-del-Mar/17-Muir-Beach-Cir-92625/home/4733767,CRMLS,OC26034024,N,Y,33.610518,-117.8451116
MLS Listing,,Single Family Residential,408 Hazel Dr,Corona Del Mar,CA,92625,3995000,4,4.0,Corona del Mar North of PCH (CNHW),2155,9122,1947,89,1854,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/408-Hazel-Dr-92625/home/4730191,CRMLS,NP26035945,N,Y,33.5938,-117.8659357
MLS Listing,,Multi-Family (2-4 Unit),4404 Channel Pl,Newport Beach,CA,92663,4600000,7,4.0,Balboa Peninsula (Residential) (BALP),2902,3036,1963,89,1585,,Active,,,https://www.redfin.com/CA/Newport-Beach/4404-Channel-Pl-92663/home/4575144,CRMLS,OC26036737,N,Y,33.6212002,-117.9378212
MLS Listing,,Single Family Residential,453 Seaward Rd,Corona Del Mar,CA,92625,3800000,3,2.0,Corona Highlands (CORH),1838,6000,1953,89,2067,32,Active,,,https://www.redfin.com/CA/Corona-del-Mar/453-Seaward-Rd-92625/home/4731880,CRMLS,NP26033250,N,Y,33.5926645,-117.8628046
MLS Listing,,Single Family Residential,712 K Thanga,Corona Del Mar,CA,92625,7559000,4,4.5,Irvine Terrace (IRVT),3788,7475,2014,90,1996,60,Active,,,https://www.redfin.com/CA/Corona-del-Mar/712-K-Thanga-Dr-92625/home/3252456,CRMLS,OC26015977,N,Y,33.6116582,-117.8882687
MLS Listing,,Single Family Residential,2235 Pacific Dr,Corona Del Mar,CA,92625,9250000,3,3.0,Corona del Mar South of PCH (CDMS),1707,5444,1936,90,5419,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/2235-Pacific-Dr-92625/home/3254100,CRMLS,NP26035630,N,Y,33.6009181,-117.8791424
MLS Listing,,Mobile/Manufactured Home,202 Tremont,Newport Beach,CA,92660,589000,3,2.0,Bayside Village (BAYV),1260,2000,1963,91,467,,Active,,,https://www.redfin.com/CA/Newport-Beach/202-Tremont-Dr-92660/home/179772674,CRMLS,NP26035418,N,Y,33.6166816,-117.9006539
MLS Listing,,Mobile/Manufactured Home,25 Saratoga,Newport Beach,CA,92660,1375000,3,2.0,Bayside Village (BAYV),,,1960,92,,,Active,,,https://www.redfin.com/CA/Newport-Beach/25-Saratoga-92660/home/45377023,CRMLS,NP26032115,N,Y,33.6182137,-117.9006057
MLS Listing,,Single Family Residential,310 Marigold,Corona Del Mar,CA,92625,11995000,5,4.5,Corona del Mar South of PCH (CDMS),4502,5310,2027,93,2664,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/310-Marigold-Ave-92625/home/3255829,CRMLS,NP26031936,N,Y,33.5946182,-117.8708858
MLS Listing,,Mobile/Manufactured Home,118 Yorktown,Newport Beach,CA,92660,825000,3,2.0,Bayside Village (BAYV),1336,,2005,93,618,,Active,,,https://www.redfin.com/CA/Newport-Beach/118-Yorktown-92660/home/12250616,CRMLS,NP26033266,N,Y,33.6180962,-117.8991438
MLS Listing,,Multi-Family (2-4 Unit),603 Begonia,Corona Del Mar,CA,92625,3995000,6,4.0,Corona del Mar South of PCH (CDMS),2784,3537,1965,94,1435,,Active,,,https://www.redfin.com/CA/Corona-del-Mar/603-Begonia-Ave-92625/home/4728980,CRMLS,LG26031947,N,Y,33.6032004,-117.8759974
MLS Listing,,Single Family Residential,300 Holmwood Dr,Newport Beach,CA,92663,3700000,3,2.0,Newport Heights (NEWH),1586,7215,1950,94,2333,,Active,,,https://www.redfin.com/CA/Newport-Beach/300-Holmwood-Dr-92663/home/3244319,CRMLS,OC26033125,N,Y,33.6239805,-117.9271619
